Location ID,Country,Country description,Country ID,Forecast Type,Geo Latitude,Geo Longitude,Holding Cost Percentage,Intl/Dom Ind,Location Business Partner ID,Location,Location Region,Location Type,Location Validity,Order Timing,Replaced by Customer,Sales Area,Sales Divison,Sales Domain,Sales Region,Sales Region Code,State,State description,Demand State,Supplying Location
0000499595,US,USA,,S,,,,D,,ZTERM SOUTHERN GLAZER S WINE,TX,DIST,,SI,,Western Area,Dom1 Texas Division,Domestic,Dom1 Southern Region,38,TX,Texas,TX,1120
0000499596,US,USA,,S,,,,D,,SOUTHERN GLAZER S WINE   SPIRITS,TX,DIST,,SI,,Western Area,Dom1 Texas Division,Domestic,Dom1 Southern Region,38,TX,Texas,TX,8009
0000499713,US,USA,,S,,,,D,,MICHAEL J  DEVINE   ASSOCIATES  INC,,DIST,,SI,,Corporate Area,Corp Corporate Division,Corporate,Corp Corporate Region,64,,,MIL,8009
0000499767,0000202006,NIGERIA,,S,,,,I,,BA NIGERIA DISTRIBUTION LTD,,DIST,,SI,,Middle East and Africa Area,Intl90  Nigeria Div,International,Intl6 Africa Region,74,,,,1151
0000500085,US,USA,,S,,,,D,,TASTING ROOM CASH,CA,DIST,,SI,,Corporate Area,Corp Tasting Room Division,Corporate,Corp Corporate Region,64,CA,California,NorCAL,1143
0000500170,US,USA,,S,,,,D,,TASTING ROOM WINE CLUB,CA,DIST,,SI,,Corporate Area,Corp Tasting Room Division,Corporate,Corp Corporate Region,64,CA,California,NorCAL,8009
0000500304,US,USA,,S,,,,D,,MICHAEL J  DEVINE   ASSOCIATES  INC,,DIST,,SI,,Corporate Area,Corp Corporate Division,Corporate,Corp Corporate Region,64,,,MIL,8009
0000500481,US,USA,,S,,,,D,,SOUTHERN GLAZER S WINE   SPIRITS,LA,DIST,,SI,,Western Area,Dom1 Southern Division,Domestic,Dom1 Southern Region,38,LA,Louisiana,LA,1120
0000500482,US,USA,,S,,,,D,,SOUTHERN GLAZER S WINE   SPIRITS,LA,DIST,,SI,,Western Area,Dom1 Southern Division,Domestic,Dom1 Southern Region,38,LA,Louisiana,LA,1120
0000500508,US,USA,,S,,,,D,,MICHAEL J  DEVINE   ASSOCIATES  INC,FL,DIST,,SI,,Corporate Area,Corp Corporate Division,Corporate,Corp Corporate Region,64,FL,Florida,FL,1151
0000500522,US,USA,,S,,,,D,,MICHAEL J  DEVINE   ASSOCIATES  INC,NY,DIST,,SI,,Corporate Area,Corp Corporate Division,Corporate,Corp Corporate Region,64,NY,New York,MNY,8009
0000500536,US,USA,,S,,,,D,,MICHAEL J  DEVINE   ASSOCIATES  INC,WA,DIST,,SI,,Corporate Area,Corp Corporate Division,Corporate,Corp Corporate Region,64,WA,Washington,WA,8009
0000500571,0000206018,THAILAND,,S,,,,I,,KLANGSIN INTERNATIONAL CO   LTD,,DIST,,SI,,Asia Area,Intl87  A O Asia Div,International,Intl5 Asia Region,84,,,,1159
0000500576,US,USA,,S,,,,D,,MANHATTAN BEER DISTRIBUTORS  LLC,NY,DIST,,SI,,Northern Area,Dom2 New York Division,Domestic,Dom2 NorthEast Region,55,NY,New York,MNY,1125
0000500682,0000200004,EUROPE DUTY FREE,,S,,,,I,,B S GTC CUSTOMS B V,,DIST,,SR,,Europe Area,Intl27  Netherlands Div,International,Intl2 Cont Europe Region,24,,,,2101
0000500796,US,USA,,S,,,,D,,JOHNSON BROS OF HAWAII INC,HI,DIST,,SI,,Mega Area,Dom4 Mega West Division,Domestic,Dom4 Mega Region,83,HI,Hawaii,HI,1151
0000500797,US,USA,,S,,,,D,,JOHNSON BROS OF HAWAII INC,HI,DIST,,SI,,Mega Area,Dom4 Mega West Division,Domestic,Dom4 Mega Region,83,HI,Hawaii,HI,1151
0000500798,US,USA,,S,,,,D,,JOHNSON BROS OF HAWAII INC,HI,DIST,,SI,,Mega Area,Dom4 Mega West Division,Domestic,Dom4 Mega Region,83,HI,Hawaii,HI,8009
0000500799,US,USA,,S,,,,D,,JOHNSON BROS,HI,DIST,,SI,,Mega Area,Dom4 Mega West Division,Domestic,Dom4 Mega Region,83,HI,Hawaii,HI,1151
0000500853,0000200018,KAZAKHSTAN,,S,,,,I,,CARGO STAR CIA,,DIST,,SR,,Europe Area,Intl09  A O Continental Europe,International,Intl2 Cont Europe Region,24,,,,8009
0000500861,US,USA,,S,,,,D,,PREMIER BEV CO LLC,FL,DIST,,SI,,Eastern Area,Dom3 Florida Division,Domestic,Dom3 SouthEast Region,60,FL,Florida,FL,8009
0000501005,0000205041,TRAVEL RETAIL,,S,,,,I,,CTM S N T E P D T T P A  Y C R M,TX,DIST,,SI,,Americas Area,Intl69  Travel Retail Div,International,Intl4 LACM Region,85,0000205041,TRAVEL RETAIL,,1159
0000501023,US,USA,,S,,,,D,,YADKIN VALLEY ABC BOARD  186,NC,DIST,,SI,,Control Area,Dom5 Control East Division,Domestic,Dom5 Control Region,88,NC,North Carolina,NC,1123
0000501028,0000206000,JAPAN,,S,,,,I,,L7 WINE TRADING  CBW  9912IK971,CA,DIST,,SI,,Asia Area,Intl72  Japan Div,International,Intl5 Asia Region,84,0000206000,JAPAN,,1151
0000501157,0000200019,BELARUS,,S,,,,I,,SIA WINE AND SPIRITS LOGISTIC,,DIST,,SR,,Europe Area,Intl09  A O Continental Europe,International,Intl2 Cont Europe Region,24,,,,8009
0000501237,US,USA,,S,,,,D,,ZTERM GALLO WINE SALES NJ,NJ,DIST,,SI,,Northern Area,Dom2 Liberty Division,Domestic,Dom2 Central Region,56,NJ,New Jersey,NJ,1125
0000501482,0000202012,QATAR,,S,,,,I,,QATAR DISTRIBUTION COMPANY,,DIST,,SI,,Middle East and Africa Area,Intl96  Middle East Div,International,Intl7 Middle East Region,76,,,,8009
0000501612,US,USA,,S,,,,D,,TASTING ROOM CASH,CA,DIST,,SI,,Corporate Area,Corp Tasting Room Division,Corporate,Corp Corporate Region,64,CA,California,NorCAL,1135
0000501703,0000205003,PUERTO RICO,,S,,,,I,,CC1 BEER DISTRIBUTORS INC,,DIST,,SI,,Americas Area,Intl60  Caribbean Div,International,Intl4 LACM Region,85,,,,1159
0000501892,US,USA,,S,,,,D,,TASTING ROOM WINE CLUB,CA,DIST,,SI,,Corporate Area,Corp Tasting Room Division,Corporate,Corp Corporate Region,64,CA,California,NorCAL,8009
0000502001,0000206000,JAPAN,,S,,,,I,,SUNTORY SPIRITS LIMITED,,DIST,,SI,,Asia Area,Intl72  Japan Div,International,Intl5 Asia Region,84,,,,1159
0000502003,0000206000,JAPAN,,S,,,,I,,SUNTORY SPIRITS LIMITED,,DIST,,SI,,Asia Area,Intl72  Japan Div,International,Intl5 Asia Region,84,,,,1159
0000502456,US,USA,,V,,,,D,,E J GALLO WINERY NEW HAMPSHIRE LCB,NH,DIST,,SI,,Northern Area,Dom2 New England Division,Domestic,Dom2 NorthEast Region,55,NH,New Hampshire,NH,8000
0000503108,0000206008,MONGOLIA,,S,,,,I,,ZTERM CORTINOVIS LLC,,DIST,,SI,,Asia Area,Intl87  A O Asia Div,International,Intl5 Asia Region,84,,,,1151
0000503220,US,USA,,S,,,,D,,CGX ELIZABETH CITY  NC  4,NC,DIST,,SI,,Eastern Area,Dom3 Carolinas Division,Domestic,Dom3 Atlantic Region,87,NC,North Carolina,NC,1151
0000503294,0000200012,DENMARK,,S,,,,I,,NETTO DIST CENTER K GE,,DIST,,SR,,Europe Area,Intl33  Nordic Div,International,Intl2 Cont Europe Region,24,,,,1151
0000503341,0000206003,CHINA,,S,,,,I,,ZHUHAI DISHIMEI WINERY COMPANY,,DIST,,SI,,Asia Area,Intl75  China Div,International,Intl5 Asia Region,84,,,,8009
0000503489,US,USA,,S,,,,D,,MICHAEL J  DEVINE   ASSOCIATES,,DIST,,SI,,Corporate Area,Corp Corporate Division,Corporate,Corp Corporate Region,64,,,MIL,8009
0000503542,US,USA,,S,,,,D,,SAFEWAY,CA,DIST,,SI,,Western Area,Dom1 California Division,Domestic,Dom1 Western Region,23,CA,California,NorCAL,1151
0000503599,US,USA,,S,,,,D,,ALDI INC,CA,DIST,,SI,,Western Area,Dom1 California Division,Domestic,Dom1 Western Region,23,CA,California,SoCAL,8009
0000503992,0000205041,TRAVEL RETAIL,,S,,,,I,,UETA INC CBW  T57,TX,DIST,,SI,,Americas Area,Intl69  Travel Retail Div,International,Intl4 LACM Region,85,0000205041,TRAVEL RETAIL,,1159
0000504086,US,USA,,S,,,,D,,MCLANE BEVERAGE DISTRIBUTION,FL,DIST,,SI,,Eastern Area,Dom3 Florida Division,Domestic,Dom3 SouthEast Region,60,FL,Florida,FL,8009
0000504161,US,USA,,S,,,,D,,MICHAEL J  DEVINE   ASSOCIATES,FL,DIST,,SI,,Corporate Area,Corp Corporate Division,Corporate,Corp Corporate Region,64,FL,Florida,FL,8009
0000504162,US,USA,,S,,,,D,,WAL MART,CA,DIST,,SI,,Western Area,Dom1 California Division,Domestic,Dom1 Western Region,23,CA,California,NorCAL,
0000504200,0000202000,BAHRAIN,,S,,,,I,,GULF BRANDS INTERNATIONAL,,DIST,,SR,,Middle East and Africa Area,Intl96  Middle East Div,International,Intl7 Middle East Region,76,,,,8009
0000504212,0000205031,CURACAO,,S,,,,I,,A J  LEANEZ B V,,DIST,,SI,,Americas Area,Intl60  Caribbean Div,International,Intl4 LACM Region,85,,,,8009
0000504423,US,USA,,S,,,,D,,JOHNSON BROTHERS OF NORTH CAROLINA  INC,NC,DIST,,SI,,Eastern Area,Dom3 Carolinas Division,Domestic,Dom3 Atlantic Region,87,NC,North Carolina,NC,1125
0000504544,0000206011,MALAYSIA,,S,,,,I,,LUEN HENG F B SDN  BHD,,DIST,,SI,,Asia Area,Intl87  A O Asia Div,International,Intl5 Asia Region,84,,,,8009
0000504752,US,USA,,S,,,,D,,S W PROPERTIES  LLC,WY,DIST,,SI,,Mega Area,Dom4 Mega West Division,Domestic,Dom4 Mega Region,83,WY,Wyoming,WY,1151
0000504880,0000200011,NORWAY,,S,,,,I,,VECTURA AS,,DIST,,SI,,Europe Area,Intl33  Nordic Div,International,Intl2 Cont Europe Region,24,,,,8009
0000505050,US,USA,,S,,,,D,,E J GALLO WINERY BWC CA 5227,CA,DIST,,SI,,Western Area,Dom1 California Division,Domestic,Dom1 Western Region,23,CA,California,NorCAL,1151
0000505086,US,USA,,S,,,,D,,TASTING ROOM CASH,CA,DIST,,SI,,Corporate Area,Corp Tasting Room Division,Corporate,Corp Corporate Region,64,CA,California,NorCAL,1137
0000505117,0000205027,ARUBA,,S,,,,I,,PEPIA EST N V,,DIST,,SI,,Americas Area,Intl60  Caribbean Div,International,Intl4 LACM Region,85,,,,8009
0000505161,0000205030,COLOMBIA,,S,,,,I,,GLOBAL WINE   SPIRITS LTDA,,DIST,,SI,,Americas Area,Intl66  South America Div,International,Intl4 LACM Region,85,,,,1159
0000505267,US,USA,,S,,,,D,,ASSOCIATED DISTRIBUTORS LLC,VA,DIST,,SI,,Eastern Area,Dom3 Capital Division,Domestic,Dom3 Atlantic Region,87,VA,Virginia,VA,1125
0000505342,0000202009,LIBERIA,,S,,,,I,,E J GALLO WINERY EUROPE UK,,DIST,,SI,,Middle East and Africa Area,Intl93  A O Africa Div,International,Intl6 Africa Region,74,,,,1151
0000505423,0000206000,JAPAN,,S,,,,I,,HOTEI WINES KK,13,DIST,,SI,,Asia Area,Intl72  Japan Div,International,Intl5 Asia Region,84,0000206000,JAPAN,,1159
0000505535,0000200019,BELARUS,,S,,,,I,,BRESTSKAYA OB BAZA BAKALEYA,,DIST,,SR,,Europe Area,Intl09  A O Continental Europe,International,Intl2 Cont Europe Region,24,,,,8009
0000505564,US,USA,,S,,,,D,,SMART FINAL CHINO,CA,DIST,,SI,,Western Area,Dom1 California Division,Domestic,Dom1 Western Region,23,CA,California,SoCAL,8009
0000505677,US,USA,,S,,,,D,,MARTIGNETTI GROCERY CO LLC,MA,DIST,,SI,,Northern Area,Dom2 New England Division,Domestic,Dom2 NorthEast Region,55,MA,Massachusetts,MA,1122
0000505728,US,USA,,S,,,,D,,JOHNSON BROTHERS OF FLORIDA  INC,FL,DIST,,SI,,Eastern Area,Dom3 Florida Division,Domestic,Dom3 SouthEast Region,60,FL,Florida,FL,1123
0000505729,US,USA,,S,,,,D,,PREMIER BEVERAGE COMPANY LLC,FL,DIST,,SI,,Eastern Area,Dom3 Florida Division,Domestic,Dom3 SouthEast Region,60,FL,Florida,FL,1123
0000505730,US,USA,,S,,,,D,,PREMIER BEVERAGE COMPANY LLC,FL,DIST,,SI,,Eastern Area,Dom3 Florida Division,Domestic,Dom3 SouthEast Region,60,FL,Florida,FL,8009
0000505804,0000200017,RUSSIA,,S,,,,I,,SYNERGY IMPORT LLC,50,DIST,,SR,,Europe Area,Intl09  A O Continental Europe,International,Intl2 Cont Europe Region,24,0000200017,RUSSIA,,8009
0000505808,0000202000,BAHRAIN,,S,,,,I,,E J GALLO WINERY EUROPE UK,,DIST,,SI,,Middle East and Africa Area,Intl96  Middle East Div,International,Intl7 Middle East Region,76,,,,1151
0000505841,US,USA,,S,,,,D,,SPIRITED SALES  LLC,IN,DIST,,SI,,Northern Area,Dom2 MidWest Division,Domestic,Dom2 MidWest Region,53,IN,Indiana,IN,1128
0000505937,0000206004,KOREA,,S,,,,I,,J WINE CO   LTD,,DIST,,SI,,Asia Area,Intl81  South Korea Div,International,Intl5 Asia Region,84,,,,1159
0000505952,0000206018,THAILAND,,S,,,,I,,NIVANN TRADE CO LTD,,DIST,,SI,,Asia Area,Intl87  A O Asia Div,International,Intl5 Asia Region,84,,,,1159
0000506431,US,USA,,S,,,,D,,C  STEIN  INC  DBA CSB,OR,DIST,,SI,,Western Area,Dom1 Western Division,Domestic,Dom1 Western Region,23,OR,Oregon,OR,1151
0000506450,0000200006,FRANCE,,S,,,,I,,LES GRANDS CHAIS DE FRANCE,,DIST,,SI,,Europe Area,Intl09  A O Continental Europe,International,Intl2 Cont Europe Region,24,,,,2103
0000506451,0000200006,FRANCE,,S,,,,I,,LES GRANDS CHAIS DE FRANCE,,DIST,,SI,,Europe Area,Intl09  A O Continental Europe,International,Intl2 Cont Europe Region,24,,,,2101
0000506590,0000205000,MEXICO,,S,,,,I,,CEPAS ANTIGUAS SA DE CV,,DIST,,SI,,Americas Area,Intl57  Mexico Div,International,Intl4 LACM Region,85,,,,1159
0000506603,0000200005,SWITZERLAND,,S,,,,I,,MOEVENPICK  ZENTRALLAGER,,DIST,,SI,,Europe Area,Intl09  A O Continental Europe,International,Intl2 Cont Europe Region,24,,,,2101
0000506683,0000206015,SINGAPORE,,S,,,,I,,HEINEMANN ASIA PACIFIC PTE LTD,,DIST,,SI,,Asia Area,Intl87  A O Asia Div,International,Intl5 Asia Region,84,,,,8009
0000506761,0000202016,SIERRA LEONE,,S,,,,I,,SHAHANI COMMERCIAL BROKERS LLC,,DIST,,SI,,Middle East and Africa Area,Intl93  A O Africa Div,International,Intl6 Africa Region,74,,,,8009
0000506877,US,USA,,S,,,,D,,TROUTMAN ABC BOARD  187,NC,DIST,,SI,,Control Area,Dom5 Control East Division,Domestic,Dom5 Control Region,88,NC,North Carolina,NC,1123
0000506903,0000205003,PUERTO RICO,,S,,,,I,,V  SUAREZ   CO   INC,,DIST,,SI,,Americas Area,Intl60  Caribbean Div,International,Intl4 LACM Region,85,,,,8009
0000507022,US,USA,,S,,,,D,,AMI WINES LLC,GA,DIST,,SI,,Corporate Area,Corp Corporate Division,Corporate,Corp Corporate Region,64,GA,Georgia,AIR,1151
0000507024,US,USA,,S,,,,D,,AMI WINES LLC,,DIST,,SI,,Corporate Area,Corp Corporate Division,Corporate,Corp Corporate Region,64,,,AIR,1151
0000507075,US,USA,,S,,,,D,,TASTING ROOM WINE CLUB,CA,DIST,,SI,,Corporate Area,Corp Tasting Room Division,Corporate,Corp Corporate Region,64,CA,California,NorCAL,8009
0000507169,US,USA,,S,,,,D,,MOUNTAIN STATE BEVERAGE  INC,WV,DIST,,SI,,Mega Area,Dom4 Mega East Division,Domestic,Dom4 Mega Region,83,WV,West Virginia,WV,1125
0000507261,US,USA,,S,,,,D,,AAFES GERMERSHEIM GERMANY,VA,DIST,,SI,,Military Area,Dom6 Military Europe,Domestic,Dom6 Intl Military Region,16,VA,Virginia,MIL,8009
0000507306,US,USA,,S,,,,D,,AMI WINES LLC,CA,DIST,,SI,,Corporate Area,Corp Corporate Division,Corporate,Corp Corporate Region,64,CA,California,AIR,1151
0000507308,US,USA,,S,,,,D,,AMI WINES LLC,NY,DIST,,SI,,Corporate Area,Corp Corporate Division,Corporate,Corp Corporate Region,64,NY,New York,AIR,8009
0000507310,US,USA,,S,,,,D,,AMI WINES LLC,CA,DIST,,SI,,Corporate Area,Corp Corporate Division,Corporate,Corp Corporate Region,64,CA,California,AIR,8009
0000507312,US,USA,,S,,,,D,,AMI WINES LLC,GA,DIST,,SI,,Corporate Area,Corp Corporate Division,Corporate,Corp Corporate Region,64,GA,Georgia,AIR,8009
0000507315,0000205023,GUATEMALA,,S,,,,I,,EUROVINOS S A,,DIST,,SI,,Americas Area,Intl63  Central America Div,International,Intl4 LACM Region,85,,,,8009
0000507316,0000206005,CAMBODIA,,S,,,,I,,PRESTIGE SUPPLIES INC,,DIST,,SI,,Asia Area,Intl87  A O Asia Div,International,Intl5 Asia Region,84,,,,8009
0000507394,0000206010,LAOS,,S,,,,I,,SK KS TRADING EXPORT IMPORT SOLE LTD,,DIST,,SI,,Asia Area,Intl87  A O Asia Div,International,Intl5 Asia Region,84,,,,8009
0000507445,0000206022,VIETNAM,,S,,,,I,,ZTERM NGOI NHA LON TRADING COMPANY,,DIST,,SI,,Asia Area,Intl87  A O Asia Div,International,Intl5 Asia Region,84,,,,8009
0000507478,0000206027,MACAU,,S,,,,I,,BROTHER TEAM TRADING CO   LTD,,DIST,,SI,,Asia Area,Intl87  A O Asia Div,International,Intl5 Asia Region,84,,,,1159
0000507506,0000200009,SWEDEN,,S,,,,I,,SPENDRUPS BRYGGERI AB,,DIST,,SI,,Europe Area,Intl36  Sweden Div,International,Intl2 Cont Europe Region,24,,,,2105
0000507509,0000200012,DENMARK,,S,,,,I,,HANS JUST AS,,DIST,,SI,,Europe Area,Intl33  Nordic Div,International,Intl2 Cont Europe Region,24,,,,2105
0000507511,0000200013,ICELAND,,S,,,,I,,GLOBUS HF,,DIST,,SI,,Europe Area,Intl33  Nordic Div,International,Intl2 Cont Europe Region,24,,,,2105
0000507534,US,USA,,S,,,,D,,JOHNSON BROTHERS OF FLORIDA  INC,FL,DIST,,SI,,Eastern Area,Dom3 Florida Division,Domestic,Dom3 SouthEast Region,60,FL,Florida,FL,8009
0000507559,US,USA,,S,,,,D,,STRANGER AND GHOST WHOLESALE,OK,DIST,,SI,,Mega Area,Dom4 Mega East Division,Domestic,Dom4 Mega Region,83,OK,Oklahoma,OK,8009
0000507588,US,USA,,S,,,,D,,OHIO DEPARTMENT OF COMMERCE,OH,DIST,,SI,,Control Area,Dom5 Control East Division,Domestic,Dom5 Control Region,88,OH,Ohio,OH,8009
0000507589,US,USA,,S,,,,D,,OHIO DEPARTMENT OF COMMERCE,OH,DIST,,SI,,Control Area,Dom5 Control East Division,Domestic,Dom5 Control Region,88,OH,Ohio,OH,1128
0000507820,0000206019,MYANMAR,,S,,,,I,,DAGON WIN WIN CO LTD,,DIST,,SI,,Asia Area,Intl87  A O Asia Div,International,Intl5 Asia Region,84,,,,8009
0000507825,0000206005,CAMBODIA,,S,,,,I,,HUNG HIEP  CAMBODIA  CO LTD,,DIST,,SI,,Asia Area,Intl87  A O Asia Div,International,Intl5 Asia Region,84,,,,8009
0000508019,0000205039,CUBA,,S,,,,I,,SOUTHERN GLAZERS WINE   SPIRIT,,DIST,,SI,,Americas Area,Intl60  Caribbean Div,International,Intl4 LACM Region,85,,,,1123
0000508075,US,USA,,S,,,,D,,MICHAEL J  DEVINE   ASSOCIATES,OR,DIST,,SI,,Corporate Area,Corp Corporate Division,Corporate,Corp Corporate Region,64,OR,Oregon,OR,8009
0000508077,US,USA,,S,,,,D,,MICHAEL J  DEVINE   ASSOCIATES,WA,DIST,,SI,,Corporate Area,Corp Corporate Division,Corporate,Corp Corporate Region,64,WA,Washington,WA,8009
0000508079,US,USA,,S,,,,D,,MICHAEL J  DEVINE   ASSOCIATES,CA,DIST,,SI,,Corporate Area,Corp Corporate Division,Corporate,Corp Corporate Region,64,CA,California,SoCAL,8009
0000508081,US,USA,,S,,,,D,,MICHAEL J  DEVINE   ASSOCIATES,CA,DIST,,SI,,Corporate Area,Corp Corporate Division,Corporate,Corp Corporate Region,64,CA,California,NorCAL,8009
0000508083,US,USA,,S,,,,D,,MICHAEL J  DEVINE   ASSOCIATES,CA,DIST,,SI,,Corporate Area,Corp Corporate Division,Corporate,Corp Corporate Region,64,CA,California,NorCAL,1151
0000508085,US,USA,,S,,,,D,,MICHAEL J  DEVINE   ASSOCIATES,CA,DIST,,SI,,Corporate Area,Corp Corporate Division,Corporate,Corp Corporate Region,64,CA,California,NorCAL,8009
0000508087,US,USA,,S,,,,D,,MICHAEL J  DEVINE   ASSOCIATES,CA,DIST,,SI,,Corporate Area,Corp Corporate Division,Corporate,Corp Corporate Region,64,CA,California,NorCAL,8009
0000508156,0000205041,TRAVEL RETAIL,,S,,,,I,,STREIFFER DUTY FREE,FL,DIST,,SI,,Americas Area,Intl69  Travel Retail Div,International,Intl4 LACM Region,85,0000205041,TRAVEL RETAIL,,1159
0000508168,0000200026,POLAND,,S,,,,I,,CEDC INTERNATIONAL SP Z O O,,DIST,,SI,,Europe Area,Intl42  Poland Div,International,Intl2 Cont Europe Region,24,,,,
0000508257,0000206004,KOREA,,S,,,,I,,LOTTE CHILSUNG BEVERAGE CO   LTD,,DIST,,SI,,Asia Area,Intl81  South Korea Div,International,Intl5 Asia Region,84,,,,1159
0000508383,US,USA,,S,,,,D,,AMI WINES LLC,IL,DIST,,SI,,Corporate Area,Corp Corporate Division,Corporate,Corp Corporate Region,64,IL,Illinois,AIR,1151
0000508431,US,USA,,S,,,,D,,RAMSEUR ABC BOARD  188,NC,DIST,,SI,,Control Area,Dom5 Control East Division,Domestic,Dom5 Control Region,88,NC,North Carolina,NC,8009
0000508491,0000204005,NOVA SCOTIA  CANADA,,S,,,,I,,NOVA SCOTIA LIQUOR COMMISSION,NS,DIST,,SI,,Americas Area,Intl51  Eastern Canada Div,International,Intl3 Canada Region,68,0000204005,NOVA SCOTIA  CANADA,,8009
0000508512,0000206025,AUSTRALIA,,S,,,,I,,THE LECKIE GROUP,,DIST,,SI,,Asia Area,Intl87  A O Asia Div,International,Intl5 Asia Region,84,,,,1151
0000508515,US,USA,,S,,,,D,,AMI WINES LLC,PA,DIST,,SI,,Corporate Area,Corp Corporate Division,Corporate,Corp Corporate Region,64,PA,Pennsylvania,AIR,1151
0000508517,US,USA,,S,,,,D,,AMI WINES LLC,CA,DIST,,SI,,Corporate Area,Corp Corporate Division,Corporate,Corp Corporate Region,64,CA,California,AIR,8009
0000508519,US,USA,,S,,,,D,,AMI WINES LLC,MO,DIST,,SI,,Corporate Area,Corp Corporate Division,Corporate,Corp Corporate Region,64,MO,Missouri,AIR,8009
0000508522,0000206022,VIETNAM,,S,,,,I,,ZTERM INTERNATIONAL IMPORT EXPORT,,DIST,,SI,,Asia Area,Intl87  A O Asia Div,International,Intl5 Asia Region,84,,,,1151
0000508527,US,USA,,S,,,,D,,THE GENERAL DISTRIBUTING COMPA,UT,DIST,,SI,,Control Area,Dom5 Control West Division,Domestic,Dom5 Control Region,88,UT,Utah,UT,1151
0000508544,US,USA,,S,,,,D,,TOTAL WINE   MORE  1104,CA,DIST,,SI,,Western Area,Dom1 California Division,Domestic,Dom1 Western Region,23,CA,California,SoCAL,1151
0000508545,US,USA,,S,,,,D,,TOTAL WINE   ARDEN  1108,CA,DIST,,SI,,Western Area,Dom1 California Division,Domestic,Dom1 Western Region,23,CA,California,NorCAL,1151
0000508713,0000206028,NEW ZEALAND,,S,,,,I,,DHALL   NASH FINE WINES LTD,,DIST,,SI,,Asia Area,Intl87  A O Asia Div,International,Intl5 Asia Region,84,,,,1159
0000508764,US,USA,,S,,,,D,,BEVMO,CA,DIST,,SI,,Western Area,Dom1 California Division,Domestic,Dom1 Western Region,23,CA,California,SoCAL,1151
0000508795,US,USA,,S,,,,D,,AMI WINES LLC     FTZ  52   Firms F414,NY,DIST,,SI,,Corporate Area,Corp Corporate Division,Corporate,Corp Corporate Region,64,NY,New York,AIR,8009
0000508797,US,USA,,S,,,,D,,AMI WINES LLC FTZ  202,CA,DIST,,SI,,Corporate Area,Corp Corporate Division,Corporate,Corp Corporate Region,64,CA,California,AIR,1151
0000508851,US,USA,,S,,,,D,,AMI WINES LLC,NY,DIST,,SI,,Corporate Area,Corp Corporate Division,Corporate,Corp Corporate Region,64,NY,New York,AIR,1151
0000508853,US,USA,,S,,,,D,,AMI WINES LLC,CA,DIST,,SI,,Corporate Area,Corp Corporate Division,Corporate,Corp Corporate Region,64,CA,California,AIR,8009
0000508881,US,USA,,S,,,,D,,MICHAEL J  DEVINE   ASSOCIATES,,DIST,,SI,,Corporate Area,Corp Corporate Division,Corporate,Corp Corporate Region,64,,,MIL,8009
0000509020,US,USA,,S,,,,D,,AMI WINES LLC,NJ,DIST,,SI,,Corporate Area,Corp Corporate Division,Corporate,Corp Corporate Region,64,NJ,New Jersey,AIR,1151
0000509033,0000202005,KENYA,,S,,,,I,,WOW BEVERAGES LIMITED,,DIST,,SR,,Middle East and Africa Area,Intl93  A O Africa Div,International,Intl6 Africa Region,74,,,,1151
0000509061,0000202001,ISRAEL,,S,,,,I,,E J GALLO WINERY EUROPE UK,,DIST,,SI,,Middle East and Africa Area,Intl96  Middle East Div,International,Intl7 Middle East Region,76,,,,1151
0000509066,0000206022,VIETNAM,,S,,,,I,,GOLDEN CENTURY CO  LTD,,DIST,,SI,,Asia Area,Intl87  A O Asia Div,International,Intl5 Asia Region,84,,,,8009
0000509083,0000204000,ALBERTA  CANADA,,S,,,,I,,CAN NUNAVUT PROVINCE,AB,DIST,,SI,,Americas Area,Intl54  Western Canada Div,International,Intl3 Canada Region,68,0000204000,ALBERTA  CANADA,,8009
0000509622,US,USA,,S,,,,D,,KACHINA CELLARS LLC,CA,DIST,,SI,,Corporate Area,Corp Tasting Room Division,Corporate,Corp Corporate Region,64,CA,California,NorCAL,1151
0000509631,0000206003,CHINA,,S,,,,I,,SHANGHAI HAIBO SUPPLY CHAIN,,DIST,,SI,,Asia Area,Intl75  China Div,International,Intl5 Asia Region,84,,,,1159
0000509750,0000205031,CURACAO,,S,,,,I,,LICORES MADURO,,DIST,,SI,,Americas Area,Intl60  Caribbean Div,International,Intl4 LACM Region,85,,,,1159
0000509946,US,USA,,S,,,,D,,GREAT LAKES WINE   SPIRITS LLC,MI,DIST,,SI,,Northern Area,Dom2 Lakes Division,Domestic,Dom2 Central Region,56,MI,Michigan,MI,8009
0000509951,US,USA,,S,,,,D,,SUPER VALUE DISTRICT CENTER,CA,DIST,,SI,,Western Area,Dom1 California Division,Domestic,Dom1 Western Region,23,CA,California,SoCAL,1151
0000509989,US,USA,,S,,,,D,,201 ATC MOBILE AL EXCHANGE  20,AL,DIST,,SI,,Military Area,Dom6 Military Domestic,Domestic,Dom6 Dom Military Region,17,AL,Alabama,MIL,1151
0000509990,US,USA,,S,,,,D,,211 BASE MOBILE  AL EXCHANGE,AL,DIST,,SI,,Military Area,Dom6 Military Domestic,Domestic,Dom6 Dom Military Region,17,AL,Alabama,MIL,8009
